run,K,sw,lambda,zone_id,t_start,t_end,length,candidate_k,k1_count,k2_count,k3_count,k4_count,selected_k_mean,selected_J_mean,selected_J_std,selected_k_per_block
sweep_K10_sw2_lam1.0_kmax4,10,2,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K10_sw2_lam1.0_kmax4,10,2,1.0,1,247,221,27,1;2;3;4,0,0,0,28,4.0,0.30335674,0.03923026,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw2_lam1.0_kmax4,10,2,1.0,2,220,216,5,1;2;3;4,0,0,11,17,3.6,0.43750313,0.03422063,3;3;4;4;3;3;4;4;3;4;3;4;4;4;3;3;4;4;3;4;3;3;4;4;4;4;4;4
sweep_K10_sw2_lam1.0_kmax4,10,2,1.0,3,215,212,4,1;2;3;4,0,0,0,28,4.0,0.29901517,0.04459963,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw2_lam1.0_kmax4,10,2,1.0,4,211,208,4,1;2;3;4,0,0,0,28,4.0,0.3002023,0.04601776,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw2_lam1.0_kmax4,10,2,1.0,5,207,206,2,1;2,0,28,0,0,2.0,0.53417823,0.0313614,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K10_sw2_lam1.0_kmax4,10,2,1.0,6,205,154,52,1;2;3;4,0,0,0,28,4.0,0.30729066,0.05066783,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw2_lam1.0_kmax4,10,2,1.0,7,153,125,29,1;2;3;4,0,0,0,28,4.0,0.33832484,0.05132992,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw2_lam1.0_kmax4,10,2,1.0,8,124,0,125,1;2;3;4,0,0,0,28,4.0,0.32124318,0.05541816,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw3_lam1.0_kmax4,10,3,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K10_sw3_lam1.0_kmax4,10,3,1.0,1,247,218,30,1;2;3;4,0,0,0,28,4.0,0.31057244,0.03906791,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw3_lam1.0_kmax4,10,3,1.0,2,217,216,2,1;2,0,28,0,0,2.0,0.5324234,0.0302078,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K10_sw3_lam1.0_kmax4,10,3,1.0,3,215,209,7,1;2;3;4,0,0,0,28,4.0,0.33281139,0.04288768,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw3_lam1.0_kmax4,10,3,1.0,4,208,179,30,1;2;3;4,0,0,0,28,4.0,0.31990129,0.04835817,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw3_lam1.0_kmax4,10,3,1.0,5,178,126,53,1;2;3;4,0,0,0,28,4.0,0.32533133,0.05143226,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw3_lam1.0_kmax4,10,3,1.0,6,125,2,124,1;2;3;4,0,0,0,28,4.0,0.31577297,0.05584645,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw3_lam1.0_kmax4,10,3,1.0,7,1,0,2,1;2,0,28,0,0,2.0,0.57491831,0.09211823,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K10_sw5_lam1.0_kmax4,10,5,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K10_sw5_lam1.0_kmax4,10,5,1.0,1,247,224,24,1;2;3;4,0,0,0,28,4.0,0.29444,0.03947475,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw5_lam1.0_kmax4,10,5,1.0,2,223,217,7,1;2;3;4,0,0,0,28,4.0,0.33049538,0.04044322,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw5_lam1.0_kmax4,10,5,1.0,3,216,210,7,1;2;3;4,0,0,0,28,4.0,0.33296886,0.04297916,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw5_lam1.0_kmax4,10,5,1.0,4,209,127,83,1;2;3;4,0,0,0,28,4.0,0.31214469,0.05099155,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw5_lam1.0_kmax4,10,5,1.0,5,126,3,124,1;2;3;4,0,0,0,28,4.0,0.31583455,0.05584971,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw5_lam1.0_kmax4,10,5,1.0,6,2,0,3,1;2;3,0,0,28,0,3.0,0.41309412,0.08714244,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K10_sw9_lam1.0_kmax4,10,9,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K10_sw9_lam1.0_kmax4,10,9,1.0,1,247,246,2,1;2,0,28,0,0,2.0,0.52873996,0.02502841,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K10_sw9_lam1.0_kmax4,10,9,1.0,2,245,5,241,1;2;3;4,0,0,0,28,4.0,0.3134573,0.05105427,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K10_sw9_lam1.0_kmax4,10,9,1.0,3,4,3,2,1;2,0,28,0,0,2.0,0.54412599,0.03985158,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K10_sw9_lam1.0_kmax4,10,9,1.0,4,2,0,3,1;2;3,0,0,28,0,3.0,0.41309412,0.08714244,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,1,247,222,26,1;2;3;4,0,0,0,28,4.0,0.31258093,0.03856575,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,2,221,216,6,1;2;3;4,0,0,17,11,3.4,0.37533059,0.03805457,3;4;3;4;4;4;4;3;4;3;3;3;3;4;4;3;3;3;4;3;3;3;3;3;3;4;4;3
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,3,215,212,4,1;2;3;4,0,0,0,28,4.0,0.29901517,0.04459963,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,4,211,208,4,1;2;3;4,0,0,0,28,4.0,0.3002023,0.04601776,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,5,207,206,2,1;2,0,28,0,0,2.0,0.53417823,0.0313614,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,6,205,204,2,1;2,0,28,0,0,2.0,0.53443406,0.03169889,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,7,203,179,25,1;2;3;4,0,0,0,28,4.0,0.33261759,0.04781466,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,8,178,154,25,1;2;3;4,0,0,0,28,4.0,0.33746866,0.04970243,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,9,153,135,19,1;2;3;4,0,0,0,28,4.0,0.32594427,0.05197394,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,10,134,125,10,1;2;3;4,0,0,0,28,4.0,0.36172506,0.05011818,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,11,124,42,83,1;2;3;4,0,0,0,28,4.0,0.31881053,0.054807,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw2_lam1.0_kmax4,15,2,1.0,12,41,0,42,1;2;3;4,0,0,0,28,4.0,0.32745203,0.0591536,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,1,247,223,25,1;2;3;4,0,0,0,28,4.0,0.3226624,0.03789576,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,2,222,218,5,1;2;3;4,0,0,13,15,3.5,0.43758495,0.03349065,3;3;4;4;3;4;3;3;4;4;4;4;3;4;3;3;4;4;4;4;4;4;3;3;3;3;4;3
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,3,217,216,2,1;2,0,28,0,0,2.0,0.5324234,0.0302078,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,4,215,209,7,1;2;3;4,0,0,0,28,4.0,0.33281139,0.04288768,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,5,208,179,30,1;2;3;4,0,0,0,28,4.0,0.31990129,0.04835817,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,6,178,155,24,1;2;3;4,0,0,0,28,4.0,0.30986319,0.05177336,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,7,154,134,21,1;2;3;4,0,0,0,28,4.0,0.34654517,0.05037707,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,8,133,126,8,1;2;3;4,0,0,0,28,4.0,0.31629749,0.05376945,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,9,125,2,124,1;2;3;4,0,0,0,28,4.0,0.31577297,0.05584645,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw3_lam1.0_kmax4,15,3,1.0,10,1,0,2,1;2,0,28,0,0,2.0,0.57491831,0.09211823,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,1,247,224,24,1;2;3;4,0,0,0,28,4.0,0.29444,0.03947475,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,2,223,217,7,1;2;3;4,0,0,0,28,4.0,0.33049538,0.04044322,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,3,216,210,7,1;2;3;4,0,0,0,28,4.0,0.33296886,0.04297916,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,4,209,203,7,1;2;3;4,0,0,0,28,4.0,0.33497832,0.04530373,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,5,202,196,7,1;2;3;4,0,0,0,28,4.0,0.33639096,0.04666386,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,6,195,179,17,1;2;3;4,0,0,0,28,4.0,0.34659673,0.04735999,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,7,178,154,25,1;2;3;4,0,0,0,28,4.0,0.33746866,0.04970243,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,8,153,147,7,1;2;3;4,0,0,0,28,4.0,0.34562794,0.05014013,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,9,146,127,20,1;2;3;4,0,0,0,28,4.0,0.3151555,0.05325337,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,10,126,3,124,1;2;3;4,0,0,0,28,4.0,0.31583455,0.05584971,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw5_lam1.0_kmax4,15,5,1.0,11,2,0,3,1;2;3,0,0,28,0,3.0,0.41309412,0.08714244,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K15_sw9_lam1.0_kmax4,15,9,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K15_sw9_lam1.0_kmax4,15,9,1.0,1,247,246,2,1;2,0,28,0,0,2.0,0.52873996,0.02502841,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K15_sw9_lam1.0_kmax4,15,9,1.0,2,245,220,26,1;2;3;4,0,0,0,28,4.0,0.31283547,0.03882973,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw9_lam1.0_kmax4,15,9,1.0,3,219,215,5,1;2;3;4,0,0,8,20,3.7,0.43801322,0.0349867,3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;3;4;4;4;4;3;3
sweep_K15_sw9_lam1.0_kmax4,15,9,1.0,4,214,212,3,1;2;3,0,0,28,0,3.0,0.37674296,0.03956059,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K15_sw9_lam1.0_kmax4,15,9,1.0,5,211,201,11,1;2;3;4,0,0,0,28,4.0,0.32218682,0.04545297,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw9_lam1.0_kmax4,15,9,1.0,6,200,198,3,1;2;3,0,0,28,0,3.0,0.38057896,0.04329765,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K15_sw9_lam1.0_kmax4,15,9,1.0,7,197,5,193,1;2;3;4,0,0,0,28,4.0,0.31741714,0.05371122,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K15_sw9_lam1.0_kmax4,15,9,1.0,8,4,3,2,1;2,0,28,0,0,2.0,0.54412599,0.03985158,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K15_sw9_lam1.0_kmax4,15,9,1.0,9,2,0,3,1;2;3,0,0,28,0,3.0,0.41309412,0.08714244,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,1,247,222,26,1;2;3;4,0,0,0,28,4.0,0.31258093,0.03856575,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,2,221,216,6,1;2;3;4,0,0,17,11,3.4,0.37533059,0.03805457,3;4;3;4;4;4;4;3;4;3;3;3;3;4;4;3;3;3;4;3;3;3;3;3;3;4;4;3
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,3,215,212,4,1;2;3;4,0,0,0,28,4.0,0.29901517,0.04459963,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,4,211,208,4,1;2;3;4,0,0,0,28,4.0,0.3002023,0.04601776,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,5,207,206,2,1;2,0,28,0,0,2.0,0.53417823,0.0313614,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,6,205,204,2,1;2,0,28,0,0,2.0,0.53443406,0.03169889,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,7,203,197,7,1;2;3;4,0,0,0,28,4.0,0.3358224,0.04618931,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,8,196,179,18,1;2;3;4,0,0,0,28,4.0,0.33163395,0.04858278,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,9,178,169,10,1;2;3;4,0,0,0,28,4.0,0.35476783,0.04806725,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,10,168,154,15,1;2;3;4,0,0,0,28,4.0,0.32617707,0.0509927,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,11,153,148,6,1;2;3;4,0,0,18,10,3.4,0.38884336,0.04653197,3;4;3;4;3;4;3;3;3;3;4;4;3;3;3;3;3;3;4;4;3;4;3;4;3;3;4;3
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,12,147,135,13,1;2;3;4,0,0,0,28,4.0,0.36715367,0.04898156,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,13,134,125,10,1;2;3;4,0,0,0,28,4.0,0.36172506,0.05011818,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,14,124,123,2,1;2,0,28,0,0,2.0,0.54408155,0.03576603,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,15,122,105,18,1;2;3;4,0,0,0,28,4.0,0.34245716,0.05261572,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,16,104,42,63,1;2;3;4,0,0,0,28,4.0,0.31935527,0.05491574,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw2_lam1.0_kmax4,20,2,1.0,17,41,0,42,1;2;3;4,0,0,0,28,4.0,0.32745203,0.0591536,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,1,247,233,15,1;2;3;4,0,0,0,28,4.0,0.30979949,0.03806497,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,2,232,223,10,1;2;3;4,0,0,0,28,4.0,0.34193188,0.03764204,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,3,222,218,5,1;2;3;4,0,0,13,15,3.5,0.43758495,0.03349065,3;3;4;4;3;4;3;3;4;4;4;4;3;4;3;3;4;4;4;4;4;4;3;3;3;3;4;3
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,4,217,216,2,1;2,0,28,0,0,2.0,0.5324234,0.0302078,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,5,215,212,4,1;2;3;4,0,0,0,28,4.0,0.29901517,0.04459963,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,6,211,209,3,1;2;3,0,0,28,0,3.0,0.37787302,0.04068406,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,7,208,180,29,1;2;3;4,0,0,0,28,4.0,0.32830855,0.04769236,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,8,179,155,25,1;2;3;4,0,0,0,28,4.0,0.33743394,0.04981612,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,9,154,134,21,1;2;3;4,0,0,0,28,4.0,0.34654517,0.05037707,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,10,133,126,8,1;2;3;4,0,0,0,28,4.0,0.31629749,0.05376945,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,11,125,43,83,1;2;3;4,0,0,0,28,4.0,0.31889016,0.05484526,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,12,42,9,34,1;2;3;4,0,0,0,28,4.0,0.32834143,0.05648914,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,13,8,2,7,1;2;3;4,0,0,0,28,4.0,0.34883775,0.05729029,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw3_lam1.0_kmax4,20,3,1.0,14,1,0,2,1;2,0,28,0,0,2.0,0.57491831,0.09211823,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K20_sw5_lam1.0_kmax4,20,5,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K20_sw5_lam1.0_kmax4,20,5,1.0,1,247,224,24,1;2;3;4,0,0,0,28,4.0,0.29444,0.03947475,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K20_sw5_lam1.0_kmax4,20,5,1.0,2,223,218,6,1;2;3;4,0,0,19,9,3.3,0.37469184,0.03736723,3;4;4;4;3;3;4;3;3;3;3;3;3;3;3;4;3;4;3;3;4;3;4;4;3;3;3;3
