run,K,sw,lambda,zone_id,t_start,t_end,length,candidate_k,k1_count,k2_count,k3_count,k4_count,selected_k_mean,selected_J_mean,selected_J_std,selected_k_per_block
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,2,245,240,6,1;2;3;4,0,0,18,10,3.4,0.12211514,0.03415111,3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;3;4;3;3;3;4;4;4;3;4;3;3;3
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,3,239,234,6,1;2;3;4,0,0,14,14,3.5,0.12225939,0.03428448,3;4;3;4;4;4;4;3;3;4;3;4;3;3;3;4;3;4;3;3;4;3;4;3;4;4;4;3
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,4,233,229,5,1;2;3;4,0,0,15,13,3.5,0.13556319,0.03187178,3;3;4;4;3;4;3;3;4;4;4;3;4;3;4;3;4;4;3;3;3;3;3;4;3;3;4;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,5,228,222,7,1;2;3;4,0,0,0,28,4.0,0.11444642,0.0389173,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,6,221,217,5,1;2;3;4,0,0,17,11,3.4,0.13742735,0.03359809,3;4;3;4;4;4;4;3;4;3;3;3;3;4;4;3;3;3;4;3;3;3;3;3;3;4;4;3
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,7,216,214,3,1;2;3,0,0,28,0,3.0,0.12736061,0.0398783,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,8,213,212,2,1;2,0,28,0,0,2.0,0.15786854,0.03027356,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,9,211,208,4,1;2;3;4,0,0,0,28,4.0,0.1127023,0.04601776,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,10,207,206,2,1;2,0,28,0,0,2.0,0.15917823,0.0313614,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,11,205,204,2,1;2,0,28,0,0,2.0,0.15943406,0.03169889,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,12,203,197,7,1;2;3;4,0,0,0,28,4.0,0.12153668,0.04618931,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,13,196,179,18,1;2;3;4,0,0,1,27,4.0,0.12329276,0.04856272,4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,14,178,169,10,1;2;3;4,0,0,0,28,4.0,0.12976783,0.04806725,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,15,168,155,14,1;2;3;4,0,0,1,27,4.0,0.12925993,0.04962345,4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,16,154,150,5,1;2;3;4,0,0,17,11,3.4,0.14999884,0.04184378,3;3;3;3;4;3;4;3;4;3;3;3;3;4;4;4;3;4;3;3;3;4;3;4;4;4;3;3
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,17,149,148,2,1;2,0,28,0,0,2.0,0.16683756,0.03492526,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,18,147,135,13,1;2;3;4,1,0,0,27,3.9,0.13628848,0.04875572,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,19,134,125,10,1;2;3;4,1,0,0,27,3.9,0.13651219,0.04962149,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,20,124,123,2,1;2,1,27,0,0,2.0,0.16892253,0.03539408,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,21,122,116,7,1;2;3;4,1,0,0,27,3.9,0.13496559,0.05104118,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,22,115,105,11,1;2;3;4,1,0,0,27,3.9,0.13291667,0.05189453,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,23,104,103,2,1;2,1,27,0,0,2.0,0.16939543,0.03569973,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,24,102,97,6,1;2;3;4,1,0,10,17,3.5,0.14214799,0.04724556,3;3;3;3;4;4;3;4;4;4;3;4;4;3;4;4;4;4;4;3;4;4;4;4;3;4;1;3
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,25,96,95,2,1;2,1,27,0,0,2.0,0.16932025,0.03577203,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,26,94,46,49,1;2;3;4,1,0,0,27,3.9,0.12966488,0.05172652,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,27,45,44,2,1;2,1,27,0,0,2.0,0.16666059,0.03470742,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,28,43,42,2,1;2,1,27,0,0,2.0,0.16648477,0.03442988,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,29,41,0,42,1;2;3;4,1,0,0,27,3.9,0.12878798,0.05312519,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,0,249,248,2,1;2,0,28,0,0,2.0,0.27889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,1,247,246,2,1;2,0,28,0,0,2.0,0.27873996,0.02502841,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,2,245,240,6,1;2;3;4,0,0,18,10,3.4,0.20544847,0.03415111,3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;3;4;3;3;3;4;4;4;3;4;3;3;3
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,3,239,234,6,1;2;3;4,0,0,14,14,3.5,0.20559272,0.03428448,3;4;3;4;4;4;4;3;3;4;3;4;3;3;3;4;3;4;3;3;4;3;4;3;4;4;4;3
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,4,233,229,5,1;2;3;4,0,0,15,13,3.5,0.23556319,0.03187178,3;3;4;4;3;4;3;3;4;4;4;3;4;3;4;3;4;4;3;3;3;3;3;4;3;3;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,5,228,222,7,1;2;3;4,0,0,0,28,4.0,0.185875,0.0389173,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,6,221,217,5,1;2;3;4,0,0,17,11,3.4,0.23742735,0.03359809,3;4;3;4;4;4;4;3;4;3;3;3;3;4;4;3;3;3;4;3;3;3;3;3;3;4;4;3
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,7,216,214,3,1;2;3,0,0,28,0,3.0,0.21069394,0.0398783,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,8,213,212,2,1;2,0,28,0,0,2.0,0.28286854,0.03027356,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,9,211,208,4,1;2;3;4,0,0,0,28,4.0,0.1752023,0.04601776,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,10,207,206,2,1;2,0,28,0,0,2.0,0.28417823,0.0313614,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,11,205,204,2,1;2,0,28,0,0,2.0,0.28443406,0.03169889,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,12,203,197,7,1;2;3;4,0,0,0,28,4.0,0.19296525,0.04618931,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,13,196,179,18,1;2;3;4,0,0,0,28,4.0,0.19274506,0.04858278,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,14,178,169,10,1;2;3;4,0,0,0,28,4.0,0.20476783,0.04806725,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,15,168,155,14,1;2;3;4,0,0,0,28,4.0,0.20069482,0.04963848,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,16,154,150,5,1;2;3;4,0,0,17,11,3.4,0.24999884,0.04184378,3;3;3;3;4;3;4;3;4;3;3;3;3;4;4;4;3;4;3;3;3;4;3;4;4;4;3;3
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,17,149,148,2,1;2,0,28,0,0,2.0,0.29183756,0.03492526,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,18,147,135,13,1;2;3;4,0,0,0,28,4.0,0.21330752,0.04898156,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,19,134,125,10,1;2;3;4,0,0,0,28,4.0,0.21172506,0.05011818,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,20,124,123,2,1;2,0,28,0,0,2.0,0.29408155,0.03576603,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,21,122,116,7,1;2;3;4,0,0,0,28,4.0,0.20678217,0.05194743,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,22,115,105,11,1;2;3;4,0,0,0,28,4.0,0.20169181,0.05330556,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,23,104,103,2,1;2,0,28,0,0,2.0,0.2948483,0.03678337,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,24,102,97,6,1;2;3;4,0,0,10,18,3.6,0.22613783,0.04884047,3;3;3;3;4;4;3;4;4;4;3;4;4;3;4;4;4;4;4;3;4;4;4;4;3;4;4;3
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,25,96,95,2,1;2,0,28,0,0,2.0,0.29487169,0.03710565,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,26,94,46,49,1;2;3;4,0,0,0,28,4.0,0.19696215,0.05417291,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,27,45,44,2,1;2,0,28,0,0,2.0,0.29248501,0.0368832,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,28,43,42,2,1;2,0,28,0,0,2.0,0.29240777,0.03691325,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.5_kmax4,35,2,0.5,29,41,0,42,1;2;3;4,0,0,0,28,4.0,0.19649965,0.0591536,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,1,247,246,2,1;2,0,28,0,0,2.0,0.52873996,0.02502841,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,2,245,240,6,1;2;3;4,0,0,18,10,3.4,0.37211514,0.03415111,3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;3;4;3;3;3;4;4;4;3;4;3;3;3
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,3,239,234,6,1;2;3;4,0,0,14,14,3.5,0.37225939,0.03428448,3;4;3;4;4;4;4;3;3;4;3;4;3;3;3;4;3;4;3;3;4;3;4;3;4;4;4;3
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,4,233,229,5,1;2;3;4,0,0,15,13,3.5,0.43556319,0.03187178,3;3;4;4;3;4;3;3;4;4;4;3;4;3;4;3;4;4;3;3;3;3;3;4;3;3;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,5,228,222,7,1;2;3;4,0,0,0,28,4.0,0.32873214,0.0389173,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,6,221,217,5,1;2;3;4,0,0,17,11,3.4,0.43742735,0.03359809,3;4;3;4;4;4;4;3;4;3;3;3;3;4;4;3;3;3;4;3;3;3;3;3;3;4;4;3
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,7,216,214,3,1;2;3,0,0,28,0,3.0,0.37736061,0.0398783,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,8,213,212,2,1;2,0,28,0,0,2.0,0.53286854,0.03027356,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,9,211,208,4,1;2;3;4,0,0,0,28,4.0,0.3002023,0.04601776,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,10,207,206,2,1;2,0,28,0,0,2.0,0.53417823,0.0313614,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,11,205,204,2,1;2,0,28,0,0,2.0,0.53443406,0.03169889,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,12,203,197,7,1;2;3;4,0,0,0,28,4.0,0.3358224,0.04618931,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,13,196,179,18,1;2;3;4,0,0,0,28,4.0,0.33163395,0.04858278,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,14,178,169,10,1;2;3;4,0,0,0,28,4.0,0.35476783,0.04806725,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,15,168,155,14,1;2;3;4,0,0,0,28,4.0,0.34355197,0.04963848,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,16,154,150,5,1;2;3;4,0,0,17,11,3.4,0.44999884,0.04184378,3;3;3;3;4;3;4;3;4;3;3;3;3;4;4;4;3;4;3;3;3;4;3;4;4;4;3;3
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,17,149,148,2,1;2,0,28,0,0,2.0,0.54183756,0.03492526,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,18,147,135,13,1;2;3;4,0,0,0,28,4.0,0.36715367,0.04898156,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,19,134,125,10,1;2;3;4,0,0,0,28,4.0,0.36172506,0.05011818,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,20,124,123,2,1;2,0,28,0,0,2.0,0.54408155,0.03576603,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,21,122,116,7,1;2;3;4,0,0,0,28,4.0,0.34963931,0.05194743,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,22,115,105,11,1;2;3;4,0,0,0,28,4.0,0.33805545,0.05330556,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,23,104,103,2,1;2,0,28,0,0,2.0,0.5448483,0.03678337,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,24,102,97,6,1;2;3;4,0,0,10,18,3.6,0.3928045,0.04884047,3;3;3;3;4;4;3;4;4;4;3;4;4;3;4;4;4;4;4;3;4;4;4;4;3;4;4;3
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,25,96,95,2,1;2,0,28,0,0,2.0,0.54487169,0.03710565,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,26,94,46,49,1;2;3;4,0,0,0,28,4.0,0.32961521,0.05417291,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,27,45,44,2,1;2,0,28,0,0,2.0,0.54248501,0.0368832,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,28,43,42,2,1;2,0,28,0,0,2.0,0.54240777,0.03691325,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam1.0_kmax4,35,2,1.0,29,41,0,42,1;2;3;4,0,0,0,28,4.0,0.32745203,0.0591536,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,0,249,248,2,1;2,0,28,0,0,2.0,0.15389524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,1,247,233,15,1;2;3;4,0,0,0,28,4.0,0.10979949,0.03806497,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,2,232,223,10,1;2;3;4,0,0,0,28,4.0,0.11693188,0.03764204,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,3,222,218,5,1;2;3;4,0,0,13,15,3.5,0.13758495,0.03349065,3;3;4;4;3;4;3;3;4;4;4;4;3;4;3;3;4;4;4;4;4;4;3;3;3;3;4;3
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,4,217,216,2,1;2,0,28,0,0,2.0,0.1574234,0.0302078,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,5,215,212,4,1;2;3;4,0,0,0,28,4.0,0.11151517,0.04459963,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,6,211,209,3,1;2;3,0,0,28,0,3.0,0.12787302,0.04068406,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,7,208,206,3,1;2;3,0,0,28,0,3.0,0.12973296,0.04265817,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,8,205,204,2,1;2,0,28,0,0,2.0,0.15943406,0.03169889,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,9,203,201,3,1;2;3,0,0,28,0,3.0,0.12959376,0.04278678,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,10,200,197,4,1;2;3;4,0,0,0,28,4.0,0.1157041,0.04878677,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,11,196,193,4,1;2;3;4,0,0,0,28,4.0,0.11728657,0.05028117,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,12,192,191,2,1;2,0,28,0,0,2.0,0.16214297,0.03379871,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,13,190,180,11,1;2;3;4,0,0,1,27,4.0,0.12260927,0.04886796,4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,14,179,178,2,1;2,1,27,0,0,2.0,0.16335544,0.03416636,2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,15,177,170,8,1;2;3;4,0,0,1,27,4.0,0.12107649,0.05130104,4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,16,169,155,15,1;2;3;4,0,0,1,27,4.0,0.1260026,0.05082919,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,17,154,148,7,1;2;3;4,0,0,1,27,4.0,0.13111047,0.04994362,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,18,147,136,12,1;2;3;4,1,0,0,27,3.9,0.12681252,0.0528187,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,19,135,134,2,1;2,1,27,0,0,2.0,0.16901699,0.03568024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,20,133,126,8,1;2;3;4,1,0,0,27,3.9,0.12853784,0.05316254,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,21,125,123,3,1;2;3,1,0,27,0,2.9,0.14292206,0.04798852,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;3
sweep_K35_sw3_lam0.25_kmax4,35,3,0.25,22,122,49,74,1;2;3;4,1,0,0,27,3.9,0.12905567,0.05256372,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
